disease,disease_id,donor,region_id,region,broad_score,stringent_score,weighted_score,n_broad_genes_observed,n_stringent_genes_observed,n_weighted_genes_observed
Attention deficit-hyperactivity disorder,adhd,10021,77,Putamen L,0.4889876027915092,0.5000768280406621,0.4883047904898947,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,78,Putamen R,0.5291455422322473,0.5032626006909264,0.5177344395611967,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,79,Pallidum L,0.5195249807723392,0.5106632332646838,0.5221849525774556,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,80,Pallidum R,0.5109521649493811,0.5224176858915285,0.5178604793908649,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,83,Heschl L,0.5044294427526572,0.4852098063684184,0.49060554970924153,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,84,Heschl R,0.48772489158840765,0.3779142538930771,0.4409153002890729,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,85,Temporal Sup L,0.4861561591125984,0.43289191988836395,0.4637426878796137,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,86,Temporal Sup R,0.519737470829305,0.5915734077307784,0.5553908071898154,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,87,Temporal Pole Sup L,0.491513327153147,0.5719557261702745,0.5114690478044217,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,88,Temporal Pole Sup R,0.48751173732706155,0.39792360462720366,0.4429323479347798,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,89,Temporal Mid L,0.49719140839666565,0.5233182034601912,0.5176677505730012,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,90,Temporal Mid R,0.5105252980333314,0.5396893232457518,0.5253640729391352,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,91,Temporal Pole Mid L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,93,Temporal Inf L,0.4598883528531147,0.45939144893684375,0.47399520355421954,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,94,Temporal Inf R,0.5129807627123657,0.5448251193218359,0.5282552041011458,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,95,Cerebellum Crus1 L,0.49271259509613446,0.43900945871547237,0.4685390001541424,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,96,Cerebellum Crus1 R,0.43952651106505586,0.4933232802556797,0.46292615107273527,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,97,Cerebellum Crus2 L,0.4875776636926112,0.4516932777353436,0.4771309858388266,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,98,Cerebellum Crus2 R,0.48417747684781126,0.420107766531862,0.44890444003718916,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,101,Cerebellum 4 5 L,0.5368759099168039,0.4961372948383438,0.520097972012754,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,102,Cerebellum 4 5 R,0.48625343080183064,0.5657549808833698,0.5241880787008653,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,103,Cerebellum 6 L,0.5559321567268212,0.5152461661318247,0.5242151421751033,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,104,Cerebellum 6 R,0.5320821941628994,0.5014941777935871,0.5058284236357471,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,105,Cerebellum 7b L,0.5283173170724599,0.5357308000086991,0.5359122703597158,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,106,Cerebellum 7b R,0.5494827214997741,0.5401513704370836,0.5588830622122428,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,107,Cerebellum 8 L,0.5025525059245044,0.5242871014898293,0.5239039027920961,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,108,Cerebellum 8 R,0.464548452123079,0.46006748516513674,0.4691263799922838,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,109,Cerebellum 9 L,0.44486153478368057,0.3867509945117744,0.4296203699036905,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,110,Cerebellum 9 R,0.45005330458788495,0.4447526659122112,0.45474318628659743,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,111,Cerebellum 10 L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,118,Vermis 8,0.47962091369909066,0.5766465649524845,0.5291860012696924,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,119,Vermis 9,0.558877023998396,0.6812227162063759,0.6359991654921403,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,121,Thal AV L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,122,Thal AV R,0.5682042803407099,0.5407059829805584,0.5494234998032367,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,125,Thal VA L,0.5317590877171315,0.5737510816160403,0.5512101948070078,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,127,Thal VL L,0.4943933285330504,0.4958822978198886,0.4998183282773171,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,128,Thal VL R,0.4704276707411843,0.5806924972316564,0.5050418655124568,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,129,Thal VPL L,0.48647296560498837,0.41941739960716967,0.4599833841435461,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,130,Thal VPL R,0.4559606204637253,0.4308464654253178,0.43410698300384365,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,131,Thal IL L,0.5504789296061898,0.6099925316333906,0.5996890755490407,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,135,Thal MDm L,0.5228988703747292,0.5217556367492975,0.5109500680192183,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,136,Thal MDm R,0.5329133902855389,0.593404451010554,0.5336206359465023,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,137,Thal MDl L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,139,Thal LGN L,0.5339289254182933,0.5619928176650144,0.535357772400422,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,140,Thal LGN R,0.48866511173479404,0.5132103075054236,0.4994725655075972,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,141,Thal MGN L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,143,Thal PuI L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,144,Thal PuI R,0.48825236712749803,0.47490210404299354,0.47159413240976567,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,145,Thal PuM L,0.49424420094426624,0.5386563618305475,0.5060758380755053,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,146,Thal PuM R,0.483434582649329,0.542583931065125,0.5149383321994337,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,147,Thal PuA L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,148,Thal PuA R,0.43111789186937677,0.3798952551970038,0.42500737602564714,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,153,ACC pre L,0.40838440167955997,0.5258324718088059,0.44775164052897515,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,154,ACC pre R,0.5809902084467586,0.6136431140720765,0.5798888793921021,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,155,ACC sup L,0.48015726110214957,0.4386216554637067,0.46458187084239233,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,156,ACC sup R,0.5113169971736424,0.6099434980061549,0.5504213998323819,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,157,N Acc L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,10021,158,N Acc R,0.5280456250260579,0.5777116955794657,0.537307966878529,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,161,SN pc L,0.4775765551635664,0.5021319636157939,0.4914496806678865,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,163,SN pr L,0.4414359312574325,0.4523995797170841,0.43115748060252557,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,164,SN pr R,0.5206661729483996,0.5857560358783019,0.5592966228730629,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,165,Red N L,0.46073756986902076,0.50113976680354,0.46915612842438004,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,166,Red N R,0.5107715997616533,0.5024038435661785,0.49479364352950306,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,167,LC L,0.39815199647947164,0.3749437859490589,0.3842988931514709,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,168,LC R,0.4073248016272751,0.4087385489525866,0.408209389987152,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,169,Raphe D,0.4712748954013245,0.46367505897628075,0.4685325579462775,31,9,31
Attention deficit-hyperactivity disorder,adhd,10021,170,Raphe M,0.3950739135134278,0.33480646139514697,0.3545900585627495,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,1,Precentral L,0.4483157880099532,0.402685017916817,0.4267021109354628,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,2,Precentral R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,3,Frontal Sup 2 L,0.5337194159074804,0.6091104788275519,0.567442789997675,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,4,Frontal Sup 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,5,Frontal Mid 2 L,0.5327984358822289,0.6005650524369703,0.5600547571690544,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,6,Frontal Mid 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,7,Frontal Inf Oper L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,8,Frontal Inf Oper R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,9,Frontal Inf Tri L,0.5152177215217909,0.6473637162063357,0.5778413954439341,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,10,Frontal Inf Tri R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,11,Frontal Inf Orb 2 L,0.5968104380847467,0.6302769371049918,0.6237719744633025,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,12,Frontal Inf Orb 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,13,Rolandic Oper L,0.4844094090492188,0.5149122755817936,0.49998376942282663,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,14,Rolandic Oper R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,15,Supp Motor Area L,0.46539054923100037,0.4471711076887293,0.45952571716620266,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,16,Supp Motor Area R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,17,Olfactory L,0.36851286992345034,0.29101613774845464,0.3192702933974165,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,18,Olfactory R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,19,Frontal Sup Medial L,0.5196640271655544,0.604972799640538,0.5438182721155663,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,20,Frontal Sup Medial R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,21,Frontal Med Orb L,0.5401970896891337,0.5627370600328422,0.5133889880427631,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,22,Frontal Med Orb R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,23,Rectus L,0.5215961627413137,0.6538449796899879,0.5742247152479335,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,24,Rectus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,25,OFCmed L,0.5126775063500901,0.6374675900711094,0.5665631772477034,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,26,OFCmed R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,27,OFCant L,0.5193407811211734,0.723323783434898,0.6233768605849739,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,28,OFCant R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,29,OFCpost L,0.5228077563781015,0.7869460879092132,0.6298088517013886,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,30,OFCpost R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,31,OFClat L,0.47316077613921464,0.5362557573079197,0.47364148135340367,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,32,OFClat R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,33,Insula L,0.4968493594833703,0.5352821504858292,0.5078969766718979,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,34,Insula R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,37,Cingulate Mid L,0.5060777929097767,0.5780582022716011,0.54242068881749,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,38,Cingulate Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,39,Cingulate Post L,0.5822404676625438,0.5896414955354329,0.5686115468008311,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,41,Hippocampus L,0.5090697431120933,0.5105329367022463,0.5087277873605612,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,42,Hippocampus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,43,ParaHippocampal L,0.44705339686824214,0.47476527506962757,0.4487816524288767,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,44,ParaHippocampal R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,45,Amygdala L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,46,Amygdala R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,47,Calcarine L,0.5268457285563436,0.45877333188887515,0.5003336246660608,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,48,Calcarine R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,49,Cuneus L,0.4905382181516784,0.4260657650827867,0.4622328449161162,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,51,Lingual L,0.5060086466734264,0.491116767061985,0.5087601483536122,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,52,Lingual R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,53,Occipital Sup L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,55,Occipital Mid L,0.5830250259979922,0.5921020537811694,0.6034932409771513,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,56,Occipital Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,57,Occipital Inf L,0.5600131503132425,0.5239460012906032,0.5505629992449445,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,58,Occipital Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,59,Fusiform L,0.5035225239109454,0.5437895328901972,0.5119743523506627,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,60,Fusiform R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,61,Postcentral L,0.4645971246249516,0.43938372653782937,0.450454004715416,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,62,Postcentral R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,63,Parietal Sup L,0.4830266324621222,0.49774902829580586,0.48841310845904207,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,64,Parietal Sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,65,Parietal Inf L,0.5300937425913725,0.4351537549867899,0.4858964346403822,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,66,Parietal Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,67,SupraMarginal L,0.5103879901974833,0.5495649391447046,0.5195020092949315,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,68,SupraMarginal R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,69,Angular L,0.5368662498606913,0.5756972368239488,0.5532974764072439,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,70,Angular R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,71,Precuneus L,0.5360705624051114,0.5225550451030417,0.5266987366472349,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,72,Precuneus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,73,Paracentral Lobule L,0.41046813472181953,0.31360378093697067,0.3724708280099874,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,74,Paracentral Lobule R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,75,Caudate L,0.5299339817651748,0.5653257674071518,0.5369444070090895,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,76,Caudate R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,77,Putamen L,0.4940276210280749,0.5176215902435302,0.5001798860604533,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,78,Putamen R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,79,Pallidum L,0.5241668730484885,0.5111345867222101,0.5138653979322908,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,80,Pallidum R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,83,Heschl L,0.4960927024103165,0.430664419544323,0.4832598773120652,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,84,Heschl R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,85,Temporal Sup L,0.4971087933727254,0.5481834909249759,0.5152646457366087,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,86,Temporal Sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,87,Temporal Pole Sup L,0.4630974721572721,0.558282148485918,0.47761923591213556,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,88,Temporal Pole Sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,89,Temporal Mid L,0.502771153912331,0.5099822354513371,0.5042320796941047,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,90,Temporal Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,91,Temporal Pole Mid L,0.4418630349666196,0.47080365385453704,0.4407883590079686,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,93,Temporal Inf L,0.5487930392357316,0.5599341863588272,0.552476204357853,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,94,Temporal Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,95,Cerebellum Crus1 L,0.49196811034825,0.4968423884025577,0.4902012531152008,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,96,Cerebellum Crus1 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,97,Cerebellum Crus2 L,0.4486090358853037,0.4404915484495271,0.42781061902519624,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,98,Cerebellum Crus2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,101,Cerebellum 4 5 L,0.5240418863299687,0.5024070326443562,0.5161040070025265,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,102,Cerebellum 4 5 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,103,Cerebellum 6 L,0.5270951762208371,0.5607462501977396,0.5322295167669864,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,104,Cerebellum 6 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,105,Cerebellum 7b L,0.4977920269676515,0.46438460367027956,0.48160939483801724,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,106,Cerebellum 7b R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,107,Cerebellum 8 L,0.47154120871243355,0.38953660146072366,0.42528173111929823,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,108,Cerebellum 8 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,109,Cerebellum 9 L,0.5068439687686654,0.4968560922110773,0.5063206175348136,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,110,Cerebellum 9 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,111,Cerebellum 10 L,0.47537111720046193,0.4464838806117281,0.4650541080746706,30,8,30
Attention deficit-hyperactivity disorder,adhd,12876,118,Vermis 8,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,119,Vermis 9,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,121,Thal AV L,0.508319764243713,0.5669557633538164,0.52058627326267,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,122,Thal AV R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,125,Thal VA L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,127,Thal VL L,0.4841937015452073,0.48804827454211364,0.48726440753981487,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,128,Thal VL R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,129,Thal VPL L,0.45133901190437553,0.5488117928197587,0.500252218815079,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,130,Thal VPL R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,131,Thal IL L,0.5222389840917759,0.634538371859054,0.5859179927665144,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,135,Thal MDm L,0.46174380211193816,0.5101673973811008,0.46823538856167973,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,136,Thal MDm R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,137,Thal MDl L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,139,Thal LGN L,0.48393724416219147,0.5502519270700111,0.49787908206810844,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,140,Thal LGN R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,141,Thal MGN L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,143,Thal PuI L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,144,Thal PuI R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,145,Thal PuM L,0.48206439068024093,0.5932557031033496,0.5231993610063096,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,146,Thal PuM R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,147,Thal PuA L,0.4695752226426134,0.5999337781571386,0.5278985805708395,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,148,Thal PuA R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,153,ACC pre L,0.4900808875543873,0.5865411722848485,0.5326998281522642,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,154,ACC pre R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,155,ACC sup L,0.3861701316145703,0.22083654277826764,0.311406061617941,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,156,ACC sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,157,N Acc L,0.4844189346658246,0.4772721526285522,0.47654400469929387,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,158,N Acc R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,161,SN pc L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,163,SN pr L,0.4592818486591142,0.3896725226364201,0.4133232383384679,31,9,31
Attention deficit-hyperactivity disorder,adhd,12876,164,SN pr R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,165,Red N L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,166,Red N R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,167,LC L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,168,LC R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,169,Raphe D,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,12876,170,Raphe M,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,1,Precentral L,0.4536828980631664,0.4407160794649861,0.4569646059148855,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,2,Precentral R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,3,Frontal Sup 2 L,0.4952845346243283,0.5069723990174099,0.5064637450687822,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,4,Frontal Sup 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,5,Frontal Mid 2 L,0.5332129781554846,0.5679985254462223,0.5473104884525046,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,6,Frontal Mid 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,7,Frontal Inf Oper L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,8,Frontal Inf Oper R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,9,Frontal Inf Tri L,0.48811080064309265,0.5017424388393134,0.4887528853240978,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,10,Frontal Inf Tri R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,11,Frontal Inf Orb 2 L,0.5311780796695066,0.6228643394738099,0.5759909734924983,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,12,Frontal Inf Orb 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,13,Rolandic Oper L,0.5147671931185862,0.568928971717217,0.5305773166835573,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,14,Rolandic Oper R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,15,Supp Motor Area L,0.46875875555964586,0.46385301386791844,0.46599656852026616,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,16,Supp Motor Area R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,17,Olfactory L,0.5387730933403859,0.7079592702424257,0.5999483674964778,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,18,Olfactory R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,19,Frontal Sup Medial L,0.4830491565431007,0.4767334212415405,0.5006271231560155,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,20,Frontal Sup Medial R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,21,Frontal Med Orb L,0.5433474393243748,0.5971898167570076,0.5489919135629321,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,22,Frontal Med Orb R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,23,Rectus L,0.529896606710054,0.6214480084522437,0.5656627387259178,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,24,Rectus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,25,OFCmed L,0.5497837499476228,0.6768348277515919,0.5884106782210256,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,26,OFCmed R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,27,OFCant L,0.4813842785205597,0.5032940786168063,0.5029824220138641,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,28,OFCant R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,29,OFCpost L,0.5218950280704185,0.6972564495618581,0.5881046089906864,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,30,OFCpost R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,31,OFClat L,0.5064326158093445,0.5562417519675161,0.5383974409116346,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,32,OFClat R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,33,Insula L,0.47510023371758126,0.5287285573987092,0.49554886555901567,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,34,Insula R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,37,Cingulate Mid L,0.49721011108891233,0.49361147935070104,0.4885232183296298,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,38,Cingulate Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,39,Cingulate Post L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,41,Hippocampus L,0.5119087692413191,0.493663097882266,0.5066533597389229,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,42,Hippocampus R,,,,0,0,0
